store_nbr,concept,eval_date,group_end_date,group_length_days,all_dates,holiday_row_ids,types,locales,locale_names,descriptions,city,state,concept_family,in_eval_window,earthquake_excluded,eval_day_store_sales,previous_28d_mean_store_sales,closure_ratio,closure_missing_preceding_days,closure_excluded,other_concept_window_start,other_concept_window_end,other_concept_overlap_excluded,other_concept_overlap_details,passed_c0,exclusion_reasons
25,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Salinas,Santa Elena,,False,False,18412.203,7610.004035357144,2.419473487064439,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
26,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Guayaquil,Guayas,,False,False,3993.182998,3353.4998583214287,1.190750907023673,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
27,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Daule,Guayas,,False,False,10399.438,8991.391964142857,1.1565993387311273,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
28,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Guayaquil,Guayas,,False,False,11785.579,8742.028464,1.3481515243897286,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
29,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Guayaquil,Guayas,,False,False,10719.839,5244.3562142857145,2.0440714859907834,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
30,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Guayaquil,Guayas,,False,False,3310.658,3416.011214107143,0.9691589964131075,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
31,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Babahoyo,Los Rios,,False,False,7478.920002,8544.6734275,0.8752727726176168,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
32,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Guayaquil,Guayas,,False,False,2877.373,2885.470107285714,0.9971938342853495,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
33,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Quevedo,Los Rios,,False,False,4771.951,6966.2282513928585,0.6850121511660022,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
34,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Guayaquil,Guayas,,False,False,9945.124,9400.820285499998,1.0578995979041899,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
35,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Playas,Guayas,,False,False,6553.437,4204.930249857143,1.5585126531463023,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
36,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Libertad,Guayas,,False,False,11358.05401,8382.774929464285,1.3549277065853245,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
37,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Cuenca,Azuay,,False,False,7475.545,10027.98399992857,0.745468381287131,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
38,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Loja,Loja,,False,False,8494.813,9279.545358375,0.9154341804400189,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
39,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Cuenca,Azuay,,False,False,7022.975998,9383.255215,0.7484583800697571,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
40,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Machala,El Oro,,False,False,6012.171,9207.198785607143,0.6529859015750081,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
41,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Machala,El Oro,,False,False,5870.27,6680.53142775,0.878713028070748,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
42,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Cuenca,Azuay,,False,False,0.0,0.0,,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
43,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Esmeraldas,Esmeraldas,,False,False,8338.192,8263.362893928568,1.0090555270332386,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
44,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,29500.549,27128.741908,1.087427832077262,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
45,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,24558.699,24289.438573785716,1.011085494026399,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
46,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,24023.302,19713.344954428572,1.2186314425854554,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
47,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,25732.196,23090.452543714284,1.114408474727138,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
48,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,22030.679,16805.475570392857,1.3109226756315469,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
49,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,18576.052,19358.61289642857,0.9595755697675558,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
50,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Ambato,Tungurahua,,False,False,14137.632020000001,13467.902780821427,1.049727804698166,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
51,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Guayaquil,Guayas,,False,False,13031.247,13708.789393750001,0.9505760593230135,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
52,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Manta,Manabi,,False,False,0.0,0.0,,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
53,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,Manta,Manabi,,False,False,5624.236,4822.952893142858,1.1661395258486527,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
54,Viernes Santo,2015-04-03,2015-04-03,1,2015-04-03,166,Holiday,National,Ecuador,Viernes Santo,El Carmen,Manabi,,False,False,3675.709999,5302.240143285715,0.6932371789411673,0,False,2015-03-30,2015-04-06,False,,False,outside_eval_window
37,Fundacion de Cuenca,2015-04-12,2015-04-12,1,2015-04-12,167,Holiday,Local,Cuenca,Fundacion de Cuenca,Cuenca,Azuay,Fundacion,False,False,9787.319,9900.22464239286,0.988595648435148,0,False,2015-04-08,2015-04-15,False,,False,outside_eval_window
39,Fundacion de Cuenca,2015-04-12,2015-04-12,1,2015-04-12,167,Holiday,Local,Cuenca,Fundacion de Cuenca,Cuenca,Azuay,Fundacion,False,False,13220.923,9539.905143142856,1.3858547649714323,0,False,2015-04-08,2015-04-15,False,,False,outside_eval_window
42,Fundacion de Cuenca,2015-04-12,2015-04-12,1,2015-04-12,167,Holiday,Local,Cuenca,Fundacion de Cuenca,Cuenca,Azuay,Fundacion,False,False,0.0,0.0,,0,False,2015-04-08,2015-04-15,False,,False,outside_eval_window
36,Cantonizacion de Libertad,2015-04-14,2015-04-14,1,2015-04-14,168,Holiday,Local,Libertad,Cantonizacion de Libertad,Libertad,Guayas,Cantonizacion,False,False,8051.754,8556.385787785714,0.9410227869217774,0,False,2015-04-10,2015-04-17,False,,False,outside_eval_window
14,Cantonizacion de Riobamba,2015-04-21,2015-04-21,1,2015-04-21,169,Holiday,Local,Riobamba,Cantonizacion de Riobamba,Riobamba,Chimborazo,Cantonizacion,False,False,5646.43502,5994.167821928572,0.9419881437659361,0,False,2015-04-17,2015-04-24,False,,False,outside_eval_window
1,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,2707.398,6224.795072785715,0.43493769165775725,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
2,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,11015.429,9778.659288464285,1.1264764089893908,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
3,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,26904.982,22143.970108857142,1.2150026335719515,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
4,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,10138.851,8478.177962857142,1.1958761710851387,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
5,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Santo Domingo,Santo Domingo de los Tsachilas,,False,False,9870.368,7390.432892714286,1.3355601956321814,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
6,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,15350.295,11665.200500785711,1.3159049429939997,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
7,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,11560.874969999999,11509.321215892855,1.0044793044820015,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
8,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,14745.74297,13034.50214042857,1.1312854768931868,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
9,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,17881.475,13548.680891642858,1.319794535203033,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
10,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,6131.421,5081.104641642856,1.2067102396886573,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
11,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Cayambe,Pichincha,,False,False,18188.131999999998,14544.493605642858,1.2505166898999847,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
12,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Latacunga,Cotopaxi,,False,False,0.0,0.0,,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
13,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Latacunga,Cotopaxi,,False,False,9515.872,8853.678142357143,1.074793080005341,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
14,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Riobamba,Chimborazo,,False,False,5954.076,5940.759465714286,1.0022415541922824,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
15,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Ibarra,Imbabura,,False,False,5447.825995,6045.824536285714,0.9010890015585702,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
16,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Santo Domingo,Santo Domingo de los Tsachilas,,False,False,7145.599,6214.762214107143,1.149778342891368,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
17,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,9515.59202,8299.700356071427,1.1464982603907041,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
18,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,7093.163995999999,6768.081248892856,1.0480317441756954,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
19,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Guaranda,Bolivar,,False,False,8378.497,7262.964429,1.1535919089106144,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
20,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,15733.096995,9641.917108785714,1.6317394992603704,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
21,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Santo Domingo,Santo Domingo de los Tsachilas,,False,False,0.0,0.0,,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
22,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Puyo,Pastaza,,False,False,0.0,0.0,,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
23,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Ambato,Tungurahua,,False,False,5942.457,5031.312285392858,1.1810948442322733,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
24,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Guayaquil,Guayas,,False,False,12867.965,10152.99264125,1.2674061190312989,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
25,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Salinas,Santa Elena,,False,False,18413.48797,6827.343536214285,2.6970208650449936,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
26,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Guayaquil,Guayas,,False,False,6018.677000000001,3188.4513586071434,1.8876489941591033,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
27,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Daule,Guayas,,False,False,13326.954998,8365.554711571429,1.5930748716000682,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
28,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Guayaquil,Guayas,,False,False,12987.841,8534.65835757143,1.52177632142451,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
29,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Guayaquil,Guayas,,False,False,9093.243,6902.359178785714,1.3174108684387118,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
30,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Guayaquil,Guayas,,False,False,4296.784002,3314.5783220357143,1.2963290001127639,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
31,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Babahoyo,Los Rios,,False,False,12504.02798,8069.621395285714,1.5495185421344395,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
32,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Guayaquil,Guayas,,False,False,3544.453004,2763.822606892857,1.282445912107486,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
33,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Quevedo,Los Rios,,False,False,8455.291,6609.672106857142,1.2792300228067497,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
34,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Guayaquil,Guayas,,False,False,13218.414,8812.248535392859,1.5000046749601474,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
35,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Playas,Guayas,,False,False,6082.285,4552.283392857143,1.336095421814806,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
36,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Libertad,Guayas,,False,False,14163.623,8120.940074071429,1.7440866292341786,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
37,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Cuenca,Azuay,,False,False,11910.303,9658.771179785716,1.2331074810972213,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
38,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Loja,Loja,,False,False,13099.318,9021.923964392856,1.4519428507377736,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
39,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Cuenca,Azuay,,False,False,12097.584,9836.635070857143,1.2298498330838092,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
40,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Machala,El Oro,,False,False,9602.573,9480.873500571428,1.012836317183352,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
41,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Machala,El Oro,,False,False,9716.449,6505.904071375001,1.4934817503305826,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
42,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Cuenca,Azuay,,False,False,0.0,0.0,,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
43,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Esmeraldas,Esmeraldas,,False,False,9783.335000000001,8164.452497821426,1.1982842698405745,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
44,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,36323.82,26792.021356428566,1.3557700449982786,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
45,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,36269.37,24378.3792435,1.4877678962054253,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
46,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,32557.447995,20290.83421785714,1.6045396480716159,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
47,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,34810.8621,23561.40316785714,1.4774528431943967,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
48,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,32161.158104,17306.23481460714,1.8583567395523097,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
49,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,27410.769,19279.33614782143,1.4217693384166357,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
50,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Ambato,Tungurahua,,False,False,21121.083,13860.582608607141,1.5238236080267098,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
51,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Guayaquil,Guayas,,False,False,19819.602,13782.005287571428,1.4380782467028406,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
52,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Manta,Manabi,,False,False,0.0,0.0,,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
53,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,Manta,Manabi,,False,False,8147.902996,4803.2298925,1.6963383344866625,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
54,Dia del Trabajo,2015-05-01,2015-05-01,1,2015-05-01,170,Holiday,National,Ecuador,Dia del Trabajo,El Carmen,Manabi,,False,False,5483.627,5077.981071142857,1.0798833085775659,0,False,2015-04-27,2015-05-04,False,,False,outside_eval_window
1,Dia de la Madre,2015-05-09,2015-05-10,2,2015-05-09|2015-05-10,171|172,Additional|Event,National,Ecuador,Dia de la Madre-1|Dia de la Madre,Quito,Pichincha,,False,False,8369.26198,6354.774358571428,1.317003800254748,0,False,2015-05-05,2015-05-12,False,,False,outside_eval_window
2,Dia de la Madre,2015-05-09,2015-05-10,2,2015-05-09|2015-05-10,171|172,Additional|Event,National,Ecuador,Dia de la Madre-1|Dia de la Madre,Quito,Pichincha,,False,False,13785.36,10083.040893571431,1.3671827919282793,0,False,2015-05-05,2015-05-12,False,,False,outside_eval_window
3,Dia de la Madre,2015-05-09,2015-05-10,2,2015-05-09|2015-05-10,171|172,Additional|Event,National,Ecuador,Dia de la Madre-1|Dia de la Madre,Quito,Pichincha,,False,False,33894.221,22947.994858928574,1.4770014203141797,0,False,2015-05-05,2015-05-12,False,,False,outside_eval_window
4,Dia de la Madre,2015-05-09,2015-05-10,2,2015-05-09|2015-05-10,171|172,Additional|Event,National,Ecuador,Dia de la Madre-1|Dia de la Madre,Quito,Pichincha,,False,False,12440.681999999999,8737.5705,1.4238147778035095,0,False,2015-05-05,2015-05-12,False,,False,outside_eval_window
5,Dia de la Madre,2015-05-09,2015-05-10,2,2015-05-09|2015-05-10,171|172,Additional|Event,National,Ecuador,Dia de la Madre-1|Dia de la Madre,Santo Domingo,Santo Domingo de los Tsachilas,,False,False,11347.812,7909.580464821427,1.4346920232331435,0,False,2015-05-05,2015-05-12,False,,False,outside_eval_window
6,Dia de la Madre,2015-05-09,2015-05-10,2,2015-05-09|2015-05-10,171|172,Additional|Event,National,Ecuador,Dia de la Madre-1|Dia de la Madre,Quito,Pichincha,,False,False,16856.675998,11975.461468285712,1.4076013724098295,0,False,2015-05-05,2015-05-12,False,,False,outside_eval_window
7,Dia de la Madre,2015-05-09,2015-05-10,2,2015-05-09|2015-05-10,171|172,Additional|Event,National,Ecuador,Dia de la Madre-1|Dia de la Madre,Quito,Pichincha,,False,False,13320.38,11851.486143749999,1.123941743544512,0,False,2015-05-05,2015-05-12,False,,False,outside_eval_window
8,Dia de la Madre,2015-05-09,2015-05-10,2,2015-05-09|2015-05-10,171|172,Additional|Event,National,Ecuador,Dia de la Madre-1|Dia de la Madre,Quito,Pichincha,,False,False,20221.62504,13482.26010042857,1.4998690790246065,0,False,2015-05-05,2015-05-12,False,,False,outside_eval_window
9,Dia de la Madre,2015-05-09,2015-05-10,2,2015-05-09|2015-05-10,171|172,Additional|Event,National,Ecuador,Dia de la Madre-1|Dia de la Madre,Quito,Pichincha,,False,False,17755.65,14035.41732025,1.265060353736866,0,False,2015-05-05,2015-05-12,False,,False,outside_eval_window
10,Dia de la Madre,2015-05-09,2015-05-10,2,2015-05-09|2015-05-10,171|172,Additional|Event,National,Ecuador,Dia de la Madre-1|Dia de la Madre,Quito,Pichincha,,False,False,7176.584,5262.191355928572,1.3638014117283297,0,False,2015-05-05,2015-05-12,False,,False,outside_eval_window
11,Dia de la Madre,2015-05-09,2015-05-10,2,2015-05-09|2015-05-10,171|172,Additional|Event,National,Ecuador,Dia de la Madre-1|Dia de la Madre,Cayambe,Pichincha,,False,False,18898.321,15131.465712071426,1.2489418645626307,0,False,2015-05-05,2015-05-12,False,,False,outside_eval_window
12,Dia de la Madre,2015-05-09,2015-05-10,2,2015-05-09|2015-05-10,171|172,Additional|Event,National,Ecuador,Dia de la Madre-1|Dia de la Madre,Latacunga,Cotopaxi,,False,False,0.0,0.0,,0,False,2015-05-05,2015-05-12,False,,False,outside_eval_window
13,Dia de la Madre,2015-05-09,2015-05-10,2,2015-05-09|2015-05-10,171|172,Additional|Event,National,Ecuador,Dia de la Madre-1|Dia de la Madre,Latacunga,Cotopaxi,,False,False,12307.41,9120.595356642856,1.3494086206813323,0,False,2015-05-05,2015-05-12,False,,False,outside_eval_window
14,Dia de la Madre,2015-05-09,2015-05-10,2,2015-05-09|2015-05-10,171|172,Additional|Event,National,Ecuador,Dia de la Madre-1|Dia de la Madre,Riobamba,Chimborazo,,False,False,9316.382,6067.8559293571425,1.535366381216474,0,False,2015-05-05,2015-05-12,False,,False,outside_eval_window
15,Dia de la Madre,2015-05-09,2015-05-10,2,2015-05-09|2015-05-10,171|172,Additional|Event,National,Ecuador,Dia de la Madre-1|Dia de la Madre,Ibarra,Imbabura,,False,False,6536.425,6170.164500785714,1.0593599245478214,0,False,2015-05-05,2015-05-12,False,,False,outside_eval_window
16,Dia de la Madre,2015-05-09,2015-05-10,2,2015-05-09|2015-05-10,171|172,Additional|Event,National,Ecuador,Dia de la Madre-1|Dia de la Madre,Santo Domingo,Santo Domingo de los Tsachilas,,False,False,8325.444,6499.568321357142,1.2809226072204138,0,False,2015-05-05,2015-05-12,False,,False,outside_eval_window
