store_nbr,concept,eval_date,group_end_date,group_length_days,all_dates,holiday_row_ids,types,locales,locale_names,descriptions,city,state,concept_family,in_eval_window,earthquake_excluded,eval_day_store_sales,previous_28d_mean_store_sales,closure_ratio,closure_missing_preceding_days,closure_excluded,other_concept_window_start,other_concept_window_end,other_concept_overlap_excluded,other_concept_overlap_details,passed_c0,exclusion_reasons
21,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Santo Domingo,Santo Domingo de los Tsachilas,,False,False,13144.371000000001,11539.739607071426,1.139052651755268,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
22,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Puyo,Pastaza,,False,False,5450.621,6789.470786607142,0.8028049860309957,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
23,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Ambato,Tungurahua,,False,False,7210.648,7594.210964857142,0.949492716671671,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
24,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Guayaquil,Guayas,,False,False,11846.035,17057.44150375,0.6944790048024321,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
25,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Salinas,Santa Elena,,False,False,11690.55801,8413.226391714286,1.3895451596920503,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
26,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Guayaquil,Guayas,,False,False,4930.027988,4339.025856753571,1.1362061787040403,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
27,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Daule,Guayas,,False,False,13666.85598,13145.525107749998,1.039658428855204,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
28,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Guayaquil,Guayas,,False,False,13039.110990000001,12133.320467999996,1.0746531441569442,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
29,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Guayaquil,Guayas,,False,False,9205.315,9382.580712714285,0.9811069344200714,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
30,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Guayaquil,Guayas,,False,False,3805.142,4823.878142642857,0.7888138728801465,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
31,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Babahoyo,Los Rios,,False,False,12710.313,12072.852856857146,1.0528011192301403,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
32,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Guayaquil,Guayas,,False,False,3300.463,3422.8286427142857,0.9642501406038106,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
33,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Quevedo,Los Rios,,False,False,9386.27,9367.890751357143,1.001961940967362,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
34,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Guayaquil,Guayas,,False,False,9870.392,11037.56074825,0.8942548290449904,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
35,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Playas,Guayas,,False,False,8275.017,5770.585536785715,1.4339995390847777,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
36,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Libertad,Guayas,,False,False,10984.56402,15131.07385525,0.7259606373667066,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
37,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Cuenca,Azuay,,False,False,11673.896,12770.826113928571,0.9141065656878533,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
38,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Loja,Loja,,False,False,9770.596005,12796.068892660714,0.7635623164395435,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
39,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Cuenca,Azuay,,False,False,13604.271,13214.252999553568,1.0295149487798976,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
40,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Machala,El Oro,,False,False,9467.870995000001,11748.602570428571,0.80587209740423,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
41,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Machala,El Oro,,False,False,9510.583000499999,9886.221752857145,0.96200381078357,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
42,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Cuenca,Azuay,,False,False,11154.068001,10864.448107035716,1.0266575799443258,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
43,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Esmeraldas,Esmeraldas,,False,False,12568.154,11410.367820285714,1.1014679104082814,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
44,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Quito,Pichincha,,False,False,42748.525,42484.24878960714,1.0062205692208805,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
45,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Quito,Pichincha,,False,False,45166.515,34784.16906642857,1.2984790556228005,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
46,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Quito,Pichincha,,False,False,36478.345,25836.65861114285,1.411883229523635,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
47,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Quito,Pichincha,,False,False,42877.268000000004,34490.36885589286,1.2431664091256651,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
48,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Quito,Pichincha,,False,False,32905.357990000004,22555.519501821425,1.4588605679130022,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
49,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Quito,Pichincha,,False,False,31333.3939,31078.981993464287,1.0081859794052848,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
50,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Ambato,Tungurahua,,False,False,20611.664,17560.623177642854,1.1737433114698088,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
51,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Guayaquil,Guayas,,False,False,18701.884,21952.67721585714,0.8519181426532803,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
52,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Manta,Manabi,,False,False,0.0,0.0,,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
53,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,Manta,Manabi,,False,False,9056.484,7653.612178428572,1.183295389009306,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
54,Dia de Difuntos,2015-11-02,2015-11-02,1,2015-11-02,191,Holiday,National,Ecuador,Dia de Difuntos,El Carmen,Manabi,,False,False,6738.319,7410.328107857144,0.9093145272279355,0,False,2015-10-29,2015-11-05,True,2015-11-03::Independencia de Cuenca,False,outside_eval_window|other_concept_within_eval_window_pm3
1,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Quito,Pichincha,,False,False,4814.29999,9487.901961482143,0.5074146011989293,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
2,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Quito,Pichincha,,False,False,18999.987001,14469.427501107144,1.313112560918267,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
3,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Quito,Pichincha,,False,False,47704.294,35561.54439414286,1.3414573189306453,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
4,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Quito,Pichincha,,False,False,18960.875,12779.863999500001,1.4836523300045934,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
5,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Santo Domingo,Santo Domingo de los Tsachilas,,False,False,11813.589,9566.732423492858,1.2348614424492081,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos|2015-11-06::Provincializacion de Santo Domingo,False,outside_eval_window|other_concept_within_eval_window_pm3
6,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Quito,Pichincha,,False,False,26038.64,16848.39839014286,1.545466779515012,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
7,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Quito,Pichincha,,False,False,20175.602,19071.50777017857,1.0578923409269119,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
8,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Quito,Pichincha,,False,False,24778.667,20507.49917567857,1.208273460734156,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
9,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Quito,Pichincha,,False,False,30064.309999,16756.434179392858,1.794194974726379,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
10,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Quito,Pichincha,,False,False,7782.034,5744.556999928571,1.3546795688678455,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
11,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Cayambe,Pichincha,,False,False,26304.007960000003,17631.050040785714,1.4919138621438446,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
12,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Latacunga,Cotopaxi,,False,False,9841.634,7151.590966571428,1.376146097561032,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
13,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Latacunga,Cotopaxi,,False,False,10303.112,6558.766750714286,1.5708916617408193,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
14,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Riobamba,Chimborazo,,False,False,9434.00701,7209.957213785713,1.308469208660742,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
15,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Ibarra,Imbabura,,False,False,9124.19803,7692.602678,1.1861002591612075,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
16,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Santo Domingo,Santo Domingo de los Tsachilas,,False,False,8475.382,6369.145321310715,1.3306937701110326,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos|2015-11-06::Provincializacion de Santo Domingo,False,outside_eval_window|other_concept_within_eval_window_pm3
17,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Quito,Pichincha,,False,False,18224.025999999998,11735.969034285716,1.5528352151202796,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
18,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Quito,Pichincha,,False,False,15095.060996,9138.334214403572,1.6518394536509302,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
19,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Guaranda,Bolivar,,False,False,12809.372,9331.94242775,1.3726372723763614,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
20,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Quito,Pichincha,,False,False,25179.38399,11786.185324757142,2.1363471976900064,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
21,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Santo Domingo,Santo Domingo de los Tsachilas,,False,False,18125.306,11551.975071357141,1.569022257063321,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos|2015-11-06::Provincializacion de Santo Domingo,False,outside_eval_window|other_concept_within_eval_window_pm3
22,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Puyo,Pastaza,,False,False,8568.696005,6984.135822321428,1.2268799208649819,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
23,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Ambato,Tungurahua,,False,False,8869.037,7543.209714857141,1.1757643410777117,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
24,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Guayaquil,Guayas,,False,False,15830.422999,16903.101825535712,0.9365395276200015,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
25,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Salinas,Santa Elena,,False,False,7971.895,8577.606284928572,0.9293845783067887,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
26,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Guayaquil,Guayas,,False,False,6492.183,4373.099892039286,1.4845723080367443,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
27,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Daule,Guayas,,False,False,20319.285,13183.595749892858,1.5412551617539647,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
28,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Guayaquil,Guayas,,False,False,21494.231,12184.603217642858,1.7640484976053339,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
29,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Guayaquil,Guayas,,False,False,16649.666,9333.83685557143,1.7837965520108383,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
30,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Guayaquil,Guayas,,False,False,5083.025996,4790.741820571428,1.0610102122751648,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
31,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Babahoyo,Los Rios,,False,False,17396.29299,12113.698678285717,1.4360843415383564,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
32,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Guayaquil,Guayas,,False,False,4266.101,3400.4366784285717,1.2545744571757393,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
33,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Quevedo,Los Rios,,False,False,14402.613,9313.407037071427,1.546438692378773,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
34,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Guayaquil,Guayas,,False,False,11302.094000000001,10897.005212535714,1.0371743226293293,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
35,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Playas,Guayas,,False,False,7979.09499,5834.14850107143,1.3676537353368114,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
36,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Libertad,Guayas,,False,False,14289.21,14931.32864167857,0.9569952107352193,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
37,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Cuenca,Azuay,,False,False,11383.082,12688.603577892858,0.8971106970220548,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
38,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Loja,Loja,,False,False,13822.18,12631.965393196428,1.0942224404323195,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
39,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Cuenca,Azuay,,False,False,16573.645,13147.234678482142,1.2606183281360153,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
40,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Machala,El Oro,,False,False,15318.552,11539.90099882143,1.327442237291679,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
41,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Machala,El Oro,,False,False,13841.29099,9854.077038589285,1.4046258148577988,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
42,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Cuenca,Azuay,,False,False,13176.35,10863.794535642855,1.2128681149822853,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
43,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Esmeraldas,Esmeraldas,,False,False,14271.258,11376.059998857143,1.2544991852569092,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
44,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Quito,Pichincha,,False,False,58456.024000000005,42491.44136103571,1.375712899530014,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
45,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Quito,Pichincha,,False,False,59873.711,35015.26613785714,1.7099316270872742,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
46,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Quito,Pichincha,,False,False,46648.75601,26058.83350399999,1.7901321639297278,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
47,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Quito,Pichincha,,False,False,55758.33102,34740.67285517858,1.6049870781845967,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
48,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Quito,Pichincha,,False,False,45672.561,22846.8852515,1.9990716676358058,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
49,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Quito,Pichincha,,False,False,42258.80397,30989.889062392856,1.3636319860622639,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
50,Independencia de Cuenca,2015-11-03,2015-11-03,1,2015-11-03,192,Holiday,National,Ecuador,Independencia de Cuenca,Ambato,Tungurahua,,False,False,27322.26801,17574.15271264286,1.5546847951505702,0,False,2015-10-30,2015-11-06,True,2015-11-02::Dia de Difuntos,False,outside_eval_window|other_concept_within_eval_window_pm3
